id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0013144,2013144, 13144 (1995 BJ),13144,0,0,N,N,13.3,0,7773.00,248.00,0,0,0,8361.05,0,0,190,0,0,0,0,0,0,0,534.70,JPL 11,2457200.5,57200,20150627,J2000,0.087810116,3.067088225,2.797766853,9.884303233,304.1294487,124.8789551,341.4244598,3.336409598,0.183490959,2457301.734,20151006.23,1961.949524,5.371525049,1.82738,711.1614746,3.203,5.64E-08,3.52E-08,0.000000188,0.0000084,0.000043689,0.000075845,0.000060005,3.82E-08,3.16E-09,0.00032733,0.000033738,MBA,Otto Matic,7261,34722,41983,775,0,0,0,0.5,0,0,0,0,0
a0013154,2013154, 13154 Petermrva (1995 RC),13154,Petermrva,0,N,N,14.1,0,4170.00,239.00,0,0,0,4081.93,0,0,2.985,0,0,0,0,0,0,0,620.87,JPL 8,2457200.5,57200,20150627,J2000,0.166870705,2.209507292,1.840805252,5.526060023,331.6519171,58.75107856,350.4080588,2.578209332,0.300096489,2457232.463,20150728.96,1199.614166,3.284364589,0.852946,331.9409948,3.634,5.16E-08,1.28E-08,0.000000115,0.00000666,0.000051824,0.000055688,0.000022565,1.49E-08,2.60E-09,0.000075359,0.000010394,MBA,Otto Matic,15684,26578,42262,934,0,0,0,0.49,0,0,0,0,0
a0013176,2013176, 13176 Kobedaitenken (1996 HE1),13176,Kobedaitenken,0,N,N,12.1,0,19828.00,219.00,0,0,0,20984.86,0,0.0258,0,0,0,0,0,0,0,0,1110.16,JPL 9,2457200.5,57200,20150627,J2000,0.137876365,3.193833891,2.753479685,18.70214612,56.92289769,131.4630753,145.9271874,3.634188097,0.172677434,2456355.415,20130303.91,2084.812079,5.70790439,1.78635,695.1938295,3.099,8.02E-08,2.93E-08,0.000000259,0.00000868,0.000023222,0.000034184,0.000024717,3.34E-08,2.38E-09,0.00014186,0.000028727,MBA,Otto Matic,23890,18375,42265,867,0,0,0,0.51,0,0,0,0,0
a0013183,2013183, 13183 (1996 TW),13183,0,0,N,N,10.7,0,39260.00,680.00,0,0,0,48074.90,0,0,0,0,0,0,0,0,0,0,3132.63,JPL 11,2457200.5,57200,20150627,J2000,0.089191197,5.21248091,4.747573499,17.95977805,8.067164738,314.1544773,251.6727004,5.677388322,0.082820406,2458508.478,20190124.98,4346.754807,11.90076607,3.76394,1464.81253,2.895,9.41E-08,0.000000158,0.000000535,0.000011339,0.000024343,0.000065452,0.000066884,0.000000172,3.77E-09,0.00083293,0.00019769,TJN,Otto Matic,8449,33694,42143,808,0,0,0,0.51,0,0,0,0,0
a0013249,2013249, 13249 Marcallen (1998 MD38),13249,Marcallen,0,N,N,11.8,0,20818.00,138.00,0,0,0,21205.32,0,0.0663,0,0,0,0,0,0,0,0,1072.85,JPL 12,2457200.5,57200,20150627,J2000,0.168402094,2.67311981,2.222960837,14.04597089,284.3105465,134.2399501,222.6063639,3.123278783,0.225515521,2457809.742,20170225.24,1596.342453,4.370547442,1.26014,490.4086838,3.317,5.97E-08,0.000000022,0.000000158,0.00000756,0.000024115,0.000031879,0.000019063,2.57E-08,2.78E-09,0.000086526,0.000019679,MBA,Otto Matic,19933,22328,42261,812,0,0,0,0.44,0,0,0,0,0
a0013295,2013295, 13295 (1998 RE),13295,0,0,N,N,12.3,0,17859.00,221.00,0,0,0,16756.13,0,0.0465,0,0,0,0,0,0,0,0,1457.27,JPL 10,2457200.5,57200,20150627,J2000,0.097573651,3.141729677,2.835179641,13.67209459,58.20855969,125.3607981,249.2486685,3.448279712,0.176990865,2457826.246,20170313.75,2034.003278,5.568797475,1.85965,723.7199905,3.159,9.21E-08,4.41E-08,0.000000283,0.000010842,0.000030934,0.000055635,0.000049231,4.84E-08,3.72E-09,0.00028432,0.000042801,MBA,Otto Matic,27692,14355,42047,908,0,0,0,0.46,0,0,0,0,0
a0013376,2013376, 13376 Dunphy (1998 VO32),13376,Dunphy,0,N,N,13,0,12842.00,110.00,0,0,0,12211.97,0,0,4.32,0,0,0,0,0,0,0,1085.73,JPL 9,2457200.5,57200,20150627,J2000,0.146680354,2.64536169,2.257339101,9.539666613,304.5251444,3.476462594,45.92399012,3.033384278,0.229074361,2457000.024,20141208.52,1571.542088,4.302647743,1.24243,483.5164831,3.358,0.000000067,2.49E-08,0.000000183,0.00000709,0.000039021,0.000044989,0.000025046,2.85E-08,3.23E-09,0.00010828,0.000022157,MBA,Otto Matic,16640,25631,42271,987,0,0,0,0.52,0,0,0,0,0
a0013379,2013379, 13379 (1998 WX9),13379,0,0,N,N,11.5,0,20060.00,850.00,0,0,0,23470.26,0,0,0,0,0,0,0,0,0,0,5217.62,JPL 15,2457200.5,57200,20150627,J2000,0.064787415,5.150526298,4.816837012,4.916752548,89.55057731,337.1622593,144.8958389,5.484215584,0.084319236,2455482.08,20101012.58,4269.488424,11.68922224,3.83192,1491.268306,2.989,9.73E-08,0.00000013,0.000000499,0.00000707,0.00010095,0.00012091,0.000065352,0.000000138,3.18E-09,0.00075989,0.00016126,TJN,Otto Matic,9640,32518,42158,820,0,0,0,0.55,0,0,0,0,0
a0013383,2013383, 13383 (1998 XS31),13383,0,0,N,N,11.2,0,23540.00,660.00,0,0,0,27473.63,0,0,0,0,0,0,0,0,0,0,3678.63,JPL 14,2457200.5,57200,20150627,J2000,0.064193898,5.146593303,4.816213418,6.400533139,252.2191881,161.8808794,166.156306,5.476973187,0.084415908,2455232.194,20100204.69,4264.599019,11.67583578,3.8289,1490.093013,2.984,8.79E-08,0.000000158,0.000000448,0.00000762,0.000079653,0.0001059,0.000073383,0.000000168,3.88E-09,0.00083913,0.0001962,TJN,Otto Matic,23258,18963,42221,763,0,0,0,0.54,0,0,0,0,0
a0013426,2013426, 13426 (1999 VA25),13426,0,0,N,N,15.1,0,6019.00,59.00,0,0,0,5832.90,0,0.0134,0,0,0,0,0,0,0,0,350.86,JPL 13,2457200.5,57200,20150627,J2000,0.207224529,2.261531074,1.792886362,5.536384106,66.48918114,325.3042999,236.2744586,2.730175785,0.289801237,2457627.432,20160826.93,1242.230723,3.401042361,0.802688,312.382089,3.585,5.01E-08,1.51E-08,0.000000115,0.00000555,0.000059099,0.000061571,0.000023078,1.82E-08,2.90E-09,0.000082809,0.00001245,MBA,Otto Matic,14534,27670,42204,787,0,0,0,0.55,0,0,0,0,0
a0013832,2013832, 13832 (1999 XR13),13832,0,0,N,N,10.7,0,37540.00,340.00,0,0,0,40077.48,0,0.0735,0,0,0,0,0,0,0,0,2716.03,JPL 20,2457200.5,57200,20150627,J2000,0.112980228,3.3663788,2.986044555,16.30109885,85.25776338,126.6146958,37.29638178,3.746713044,0.15957307,2456966.774,20141105.27,2256.019772,6.176645509,2.00995,782.2122415,3.08,6.12E-08,3.71E-08,0.00000021,0.00000609,0.000021272,0.000034378,0.000024868,4.13E-08,2.64E-09,0.00015706,0.000037281,OMB,Otto Matic,21858,20385,42243,1122,0,0,0,0.52,0,0,0,0,0
a0013936,2013936, 13936 (1989 HC),13936,0,0,N,N,12,0,19697.00,152.00,0,0,0,19258.62,0,0.0676,0,0,0,0,0,0,0,0,1296.00,JPL 13,2457200.5,57200,20150627,J2000,0.007575928,3.203757913,3.179486474,22.62452092,82.53383397,271.6081741,59.35972181,3.228029351,0.171875722,2456855.136,20140716.64,2094.536653,5.734528824,2.18672,851.0058224,3.073,0.000000108,5.21E-08,0.000000376,0.00000879,0.000025806,0.00064565,0.00064296,5.25E-08,4.20E-09,0.0037442,0.000051126,OMB,Otto Matic,9377,32628,42005,775,0,0,0,0.47,0,0,0,0,0
a0014012,2014012, 14012 Amedee (1993 XG),14012,Amedee,0,N,N,12.4,0,10339.00,193.00,0,0,0,12217.39,0,0.0952,0,0,0,0,0,0,0,0,465.80,JPL 17,2457200.5,57200,20150627,J2000,0.126904515,2.865862155,2.502171307,13.84018978,98.06101102,296.8516236,184.6069313,3.229553002,0.203152012,2458063.859,20171106.36,1772.072039,4.851668826,1.54589,601.6140113,3.245,7.14E-08,0.000000031,0.000000204,0.00000752,0.000031645,0.000046532,0.000039284,0.000000035,3.30E-09,0.00020103,0.000028773,MBA,Otto Matic,7858,34311,42169,852,0,0,0,0.52,0,0,0,0,0
a0014217,2014217, 14217 Oaxaca (1999 VV19),14217,Oaxaca,0,N,N,15.8,0,1702.00,252.00,0,0,0,2583.65,0,0,0,0,0,0,0,0,0,0,529.20,JPL 12,2457200.5,57200,20150627,J2000,0.188422288,2.414372048,1.959450543,3.697153929,112.5653306,217.6051449,117.860392,2.869293553,0.262722811,2456751.889,20140404.39,1370.265485,3.751582437,0.949829,369.6449519,3.49,5.92E-08,1.85E-08,0.000000137,0.00000594,0.000097751,0.000099501,0.000020259,0.000000022,3.02E-09,0.000074323,0.000015763,MBA,Otto Matic,13054,28994,42048,538,0,0,0,0.59,0,0,0,0,0
a0014341,2014341, 14341 (1983 RV3),14341,0,0,N,N,13.6,0,12620.00,46.00,0,0,0,12730.77,0,0.0405,0,0,0,0,0,0,0,0,757.27,JPL 13,2457200.5,57200,20150627,J2000,0.168158835,2.729764981,2.270730881,5.424380476,175.6705861,144.7853479,30.36048056,3.188799081,0.218532577,2457061.571,20150208.07,1647.351645,4.510202999,1.26065,490.6071605,3.328,4.72E-08,1.79E-08,0.000000135,0.00000521,0.000058534,0.000061666,0.000019459,2.09E-08,2.15E-09,0.000088492,0.000016183,MBA,Otto Matic,11704,30558,42262,1244,0,0,0,0.53,0,0,0,0,0
a0014394,2014394, 14394 (1990 SP15),14394,0,0,N,N,12,0,21248.00,189.00,0,0,0,20267.36,0,0.0697,0,0,0,0,0,0,0,0,1332.98,JPL 16,2457200.5,57200,20150627,J2000,0.072733518,3.22309696,2.988669778,15.64564946,193.0085249,67.22831834,182.3438241,3.457524142,0.170331126,2458243.505,20180505,2113.530321,5.786530654,2.01723,785.0453991,3.126,6.96E-08,4.01E-08,0.000000214,0.00000768,0.000023002,0.000053464,0.00004789,0.000000043,3.18E-09,0.00028538,0.000039396,OMB,Otto Matic,8912,33134,42046,1013,0,0,0,0.5,0,0,0,0,0
a0014569,2014569, 14569 (1998 QB32),14569,0,0,N,N,12.4,0,18170.00,570.00,0,0,0,19521.60,0,0.0314,0,0,0,0,0,0,0,0,1140.72,JPL 11,2457200.5,57200,20150627,J2000,0.286579801,3.973615339,2.834857447,10.90186856,346.0524828,37.94259324,15.68658176,5.112373232,0.124430068,2457074.433,20150220.93,2893.191378,7.921126291,1.84791,719.1511347,2.954,9.57E-08,4.39E-08,0.000000385,0.000012553,0.000027287,0.000033327,0.000015811,5.64E-08,2.06E-09,0.00012664,0.000047916,OMB,Otto Matic,15075,27197,42272,875,0,0,0,0.51,0,0,0,0,0
a0014612,2014612, 14612 Irtish (1998 SG164),14612,Irtish,0,N,N,12.7,0,16447.00,298.00,0,0,0,17084.77,0,0.0333,0,0,0,0,0,0,0,0,3893.93,JPL 12,2457200.5,57200,20150627,J2000,0.096404643,3.153591936,2.849571032,7.312657717,141.0905649,78.71764784,167.3034646,3.45761284,0.175993176,2456249.875,20121118.38,2045.533853,5.600366471,1.85406,721.5445302,3.187,6.41E-08,3.53E-08,0.000000197,0.00000852,0.000044891,0.000063514,0.000047153,3.87E-08,2.96E-09,0.00026398,0.000034346,MBA,Otto Matic,15016,27229,42245,1018,0,0,0,0.5,0,0,0,0,0
a0014646,2014646, 14646 (1998 XO28),14646,0,0,N,N,13.4,0,5560.00,184.00,0,0,0,6071.82,0,0.0166,0,0,0,0,0,0,0,0,285.50,JPL 15,2457200.5,57200,20150627,J2000,0.014227634,2.772152454,2.732711283,3.082986858,276.3271438,77.74331529,281.7690002,2.811593625,0.213539592,2457566.854,20160627.35,1685.87004,4.615660615,1.72672,671.9876224,3.335,6.28E-08,2.97E-08,0.000000173,0.00000645,0.00011924,0.00027741,0.00025433,3.01E-08,3.43E-09,0.0011932,0.000027066,MBA,Otto Matic,7945,34257,42202,931,0,0,0,0.54,0,0,0,0,0
a0014651,2014651, 14651 (1998 YE5),14651,0,0,N,N,12.9,0,12646.00,300.00,0,0,0,12870.78,0,0.0329,44.3634,0,0,0,0,0,0,0,1798.10,JPL 14,2457200.5,57200,20150627,J2000,0.187847305,3.166389611,2.571591858,2.757611999,105.221663,153.1769017,226.227432,3.761187365,0.174927281,2457965.232,20170730.73,2057.998031,5.634491528,1.55669,605.8170473,3.174,5.35E-08,3.39E-08,0.000000171,0.00000582,0.00015477,0.00015609,0.000021983,4.02E-08,2.81E-09,0.00013072,0.000033016,MBA,Otto Matic,11663,30424,42087,1098,0,0,0,0.5,0,0,0,0,0
a0014669,2014669, 14669 Beletic (1999 DC),14669,Beletic,0,N,N,11.4,0,16110.00,660.00,0,0,0,17236.21,0,0,0,0,0,0,0,0,0,0,2276.49,JPL 19,2457200.5,57200,20150627,J2000,0.124921503,3.999524221,3.499897645,5.753188942,195.5873463,249.6086771,71.49048596,4.499150797,0.123222943,2456620.328,20131123.83,2921.533857,7.998723771,2.5226,981.720242,3.032,0.000000046,0.00000006,0.000000192,0.00000723,0.00005983,0.000071071,0.000034317,6.75E-08,2.77E-09,0.00027985,0.00006572,OMB,Otto Matic,15591,26577,42168,1101,0,0,0,0.48,0,0,0,0,0
a0014686,2014686, 14686 (1999 XA174),14686,0,0,N,N,13.4,0,4584.00,139.00,0,0,0,5149.99,0,0,0,0,0,0,0,0,0,0,910.82,JPL 12,2457200.5,57200,20150627,J2000,0.129736865,2.334177346,2.031348495,6.452107959,24.95636023,297.7335925,261.4698993,2.637006198,0.276377891,2457557.005,20160617.51,1302.564392,3.566226945,1.02897,400.4442549,3.549,5.28E-08,0.000000017,0.000000123,0.00000682,0.000044742,0.000054723,0.00003648,1.92E-08,3.02E-09,0.00013413,0.00001424,MBA,Otto Matic,14291,27882,42173,1141,0,0,0,0.49,0,0,0,0,0
a0014705,2014705, 14705 (2000 CG2),14705,0,0,N,N,12.8,0,14715.00,124.00,0,0,0,14595.88,0,0.1062,0,0,0,0,0,0,0,0,832.32,JPL 21,2457200.5,57200,20150627,J2000,0.172855832,2.772456447,2.293221181,13.02354122,5.156919335,319.2323185,312.2680184,3.251691712,0.213504472,2457424.064,20160205.56,1686.147355,4.616419862,1.29935,505.6680395,3.278,6.51E-08,2.63E-08,0.000000184,0.00000721,0.000025881,0.000031337,0.000021139,3.08E-08,3.04E-09,0.00010042,0.000023969,MBA,Otto Matic,13071,29173,42244,938,0,0,0,0.48,0,0,0,0,0
a0014736,2014736, 14736 (2000 DW97),14736,0,0,N,N,13.1,0,14142.00,131.00,0,0,0,15773.13,0,0.0358,0,0,0,0,0,0,0,0,1421.52,JPL 12,2457200.5,57200,20150627,J2000,0.138530374,3.057145868,2.633638306,9.231983215,10.0137256,6.135634352,76.33885942,3.480653431,0.184386802,2456786.485,20140508.99,1952.417396,5.345427504,1.63517,636.3591089,3.201,9.39E-08,3.57E-08,0.000000284,0.00000944,0.000045112,0.000051481,0.000028136,4.07E-08,3.23E-09,0.0001509,0.000034225,MBA,Otto Matic,14062,28028,42090,854,0,0,0,0.45,0,0,0,0,0
a0014795,2014795, 14795 Syoyou (1977 EE7),14795,Syoyou,0,N,N,13.2,0,10100.00,190.00,0,0,0,10309.39,0,0,3.43,0,0,0,0,0,0,0,1234.00,JPL 14,2457200.5,57200,20150627,J2000,0.234814375,3.045252967,2.330183796,2.753078879,346.611294,301.225312,341.6263582,3.760322139,0.18546801,2457299.566,20151004.07,1941.035549,5.314265707,1.31517,511.8247089,3.194,5.31E-08,2.91E-08,0.000000171,0.00000665,0.00011291,0.00011365,0.000015043,3.59E-08,2.65E-09,0.00008172,0.000027786,MBA,Otto Matic,14048,28196,42244,1160,0,0,0,0.49,0,0,0,0,0
a0014822,2014822, 14822 (1984 SR5),14822,0,0,N,N,12.9,0,16786.00,157.00,0,0,0,17740.88,0,0.0156,0,0,0,0,0,0,0,0,859.57,JPL 14,2457200.5,57200,20150627,J2000,0.105489759,3.241795496,2.899819271,5.447968858,17.2909769,347.5515561,81.9304315,3.583771721,0.16885956,2456715.301,20140226.8,2131.949183,5.836958749,1.89839,738.7964363,3.168,0.000000062,3.06E-08,0.000000196,0.00000711,0.00006366,0.000070292,0.000031408,3.38E-08,2.39E-09,0.00018513,0.000030139,OMB,Otto Matic,11138,30946,42084,1112,0,0,0,0.55,0,0,0,0,0
a0015161,2015161, 15161 (2000 FQ48),15161,0,0,N,N,11.5,0,35539.00,304.00,0,0,0,34645.91,0,0.0999,6.663,0,0,0,0,0,0,0,1741.28,JPL 18,2457200.5,57200,20150627,J2000,0.207196693,3.210973263,2.545670223,18.17145002,230.9218468,98.85421648,123.2717212,3.876276303,0.171296717,2456480.861,20130707.36,2101.616458,5.753912274,1.61414,628.1748638,3.081,5.22E-08,3.14E-08,0.000000169,0.00000746,0.00001892,0.000026371,0.000016449,0.000000038,2.52E-09,0.000095139,0.000030868,OMB,Otto Matic,23619,18460,42079,1007,0,0,0,0.5,0,0,0,0,0
a0015278,2015278, 15278 Paquet (1991 PG7),15278,Paquet,0,N,N,11.5,0,25420.00,300.00,0,0,0,26851.19,0,0.0307,0,0,0,0,0,0,0,0,1397.35,JPL 7,2457200.5,57200,20150627,J2000,0.216471372,3.993924697,3.129354339,9.287757197,344.770861,64.79675961,293.7237543,4.858495056,0.123482174,2457737.227,20161214.73,2915.400576,7.981931763,2.15502,838.6691334,2.991,0.00000007,0.000000073,0.000000313,0.00000934,0.000039214,0.00004548,0.000027139,8.88E-08,3.39E-09,0.00022993,0.000079929,OMB,Otto Matic,22560,19703,42263,1026,0,0,0,0.51,0,0,0,0,0
a0015350,2015350, 15350 Naganuma (1994 VB2),15350,Naganuma,0,N,N,14,0,4357.00,70.00,0,0,0,4087.52,0,0,2.5835,0,0,0,0,0,0,0,342.57,JPL 16,2457200.5,57200,20150627,J2000,0.275437764,2.379759074,1.724283555,4.622381066,197.9286542,204.3550736,225.4087761,3.035234594,0.268475455,2457701.817,20161109.32,1340.904704,3.671196998,0.734274,285.7574126,3.483,5.16E-08,1.44E-08,0.000000124,0.00000599,0.000055337,0.000056476,0.0000147,1.84E-08,2.44E-09,0.000058599,0.000012164,MBA,Otto Matic,7537,34641,42178,1157,0,0,0,0.52,0,0,0,0,0
a0015410,2015410, 15410 (1997 YZ),15410,0,0,N,N,12.2,0,22900.00,110.00,0,0,0,23021.71,0,0.0514,0,0,0,0,0,0,0,0,604.44,JPL 15,2457200.5,57200,20150627,J2000,0.098235854,3.11118571,2.805555724,17.1505644,237.1102066,298.4719513,313.4726602,3.416815697,0.179603655,2457459.556,20160312.06,2004.41355,5.487785216,1.84956,719.7932652,3.143,7.43E-08,3.88E-08,0.000000237,0.00000918,0.00002353,0.000052194,0.000049604,4.26E-08,3.36E-09,0.00027754,0.000037463,MBA,Otto Matic,10344,31719,42063,907,0,0,0,0.46,0,0,0,0,0
a0015436,2015436, 15436 (1998 VU30),15436,0,0,N,N,9,0,100900.00,3420.00,0,0,0,107576.40,0,0.0381,8.97,0,0,0,0,0,0,0,7687.29,JPL 16,2457200.5,57200,20150627,J2000,0.043814278,5.209152404,4.980917154,16.2652299,253.4314498,179.9834936,132.0228753,5.437387654,0.082899799,2455607.94,20110215.44,4342.591945,11.88936878,3.9963,1555.240071,2.918,9.23E-08,0.000000166,0.000000467,0.00000839,0.000033363,0.00014282,0.00013239,0.000000173,3.95E-09,0.0016051,0.00020715,TJN,Otto Matic,19167,22974,42141,759,0,0,0,0.53,0,0,0,0,0
a0015440,2015440, 15440 (1998 WX4),15440,0,0,N,N,9.5,0,71440.00,1190.00,0,0,0,77397.51,0,0.0916,0,0,0,0,0,0,0,0,5081.75,JPL 21,2457200.5,57200,20150627,J2000,0.021719837,5.298386219,5.183306136,28.7369353,120.5707871,282.4346778,157.1616549,5.413466301,0.080814382,2455255.776,20100228.28,4454.652647,12.19617426,4.26879,1661.285004,2.751,7.59E-08,0.000000157,0.000000363,0.00000848,0.000013414,0.00019626,0.00019565,0.000000161,3.60E-09,0.0024299,0.00019834,TJN,Otto Matic,23267,18960,42227,861,0,0,0,0.54,0,0,0,0,0
a0015457,2015457, 15457 (1998 YN6),15457,0,0,N,N,12.4,0,18903.00,91.00,0,0,0,16856.31,0,0.0289,0,0,0,0,0,0,0,0,2468.72,JPL 12,2457200.5,57200,20150627,J2000,0.074326491,3.210588082,2.971956336,22.96656643,125.3224551,36.14082073,283.9447394,3.449219827,0.171327544,2457644.417,20160912.92,2101.238311,5.752876965,2.00637,780.8190129,3.063,6.71E-08,0.000000044,0.000000224,0.00000787,0.000021634,0.000068554,0.000070059,4.72E-08,3.52E-09,0.00041323,0.000043157,OMB,Otto Matic,7164,34872,42036,709,0,0,0,0.51,0,0,0,0,0
a0015529,2015529, 15529 (2000 AA80),15529,0,0,N,N,11.4,0,17710.00,1090.00,0,0,0,17495.41,0,0,0,0,0,0,0,0,0,0,3209.19,JPL 13,2457200.5,57200,20150627,J2000,0.026528981,5.25446481,5.115069215,5.085885691,169.5582021,84.33538931,316.5319524,5.393860406,0.081829772,2457731.701,20161209.2,4399.376784,12.04483719,4.10519,1597.616792,2.991,5.93E-08,0.000000134,0.000000386,0.00000826,0.000063964,0.00017137,0.00015925,0.000000137,3.12E-09,0.0019478,0.00016787,TJN,Otto Matic,22772,19368,42140,902,0,0,0,0.52,0,0,0,0,0
a0015562,2015562, 15562 (2000 GF48),15562,0,0,N,N,12.1,0,21746.00,264.00,0,0,0,21444.86,0,0.0563,0,0,0,0,0,0,0,0,965.07,JPL 13,2457200.5,57200,20150627,J2000,0.198681613,3.146097021,2.521025389,11.58229606,24.10740289,217.8291888,236.5963404,3.771168653,0.176622451,2457899.186,20170525.69,2038.245979,5.580413357,1.52083,591.8614111,3.147,7.29E-08,3.67E-08,0.000000235,0.00000974,0.000030396,0.00003769,0.000025507,0.000000044,3.09E-09,0.0001501,0.000035711,MBA,Otto Matic,10780,31310,42090,1048,0,0,0,0.47,0,0,0,0,0
a0015570,2015570, 15570 (2000 GT60),15570,0,0,N,N,14.3,0,8194.00,45.00,0,0,0,8170.33,0,0,0,0,0,0,0,0,0,0,512.99,JPL 19,2457200.5,57200,20150627,J2000,0.129361896,2.452630526,2.135353592,1.469675478,185.8578878,187.4301109,184.7894933,2.76990746,0.256599544,2457883.317,20170509.82,1402.964302,3.84110692,1.13586,442.0426362,3.483,6.56E-08,0.000000014,0.000000155,0.00000547,0.00014233,0.00014339,0.000015916,1.58E-08,2.20E-09,0.000064672,0.00001202,MBA,Otto Matic,13461,28736,42197,1349,0,0,0,0.55,0,0,0,0,0
a0015732,2015732, 15732 Vitusbering (1990 VZ5),15732,Vitusbering,0,N,N,12.5,0,14901.00,212.00,0,0,0,16654.91,0,0.0408,9.6044,0,0,0,0,0,0,0,892.36,JPL 16,2457200.5,57200,20150627,J2000,0.05498285,3.169717638,2.99543753,10.4149376,122.5236535,190.4223082,233.4017111,3.343997746,0.174651858,2457925.361,20170620.86,2061.243465,5.643377042,1.98139,771.0975463,3.175,6.86E-08,3.66E-08,0.000000231,0.00000661,0.000034823,0.000069208,0.000062372,3.86E-08,3.02E-09,0.00036062,0.000035687,MBA,Otto Matic,9016,33175,42191,1107,0,0,0,0.51,0,0,0,0,0
a0015793,2015793, 15793 (1993 TG19),15793,0,0,N,N,14.9,0,3497.00,926.00,0,0,0,4005.72,0,0,22.4,0,0,0,0,0,0,0,750.95,JPL 12,2457200.5,57200,20150627,J2000,0.186763673,2.411292465,1.960950628,4.249005386,49.42266056,221.2201695,14.73454492,2.861634301,0.263226277,2457144.523,20150502.02,1367.644617,3.74440689,0.947152,368.6031438,3.492,5.08E-08,1.49E-08,0.00000012,0.0000057,0.000074646,0.00007627,0.000016114,1.77E-08,2.44E-09,0.000061164,0.000012665,MBA,Otto Matic,12548,29714,42262,852,0,0,0,0.56,0,0,0,0,0
a0015811,2015811, 15811 Nusslein-Volhard (1994 ND1),15811,Nusslein-Volhard,0,N,N,12.7,0,15520.00,133.00,0,0,0,16830.26,0,0.0617,0,0,0,0,0,0,0,0,685.76,JPL 13,2457200.5,57200,20150627,J2000,0.165717571,3.211765709,2.679519695,9.585444408,225.7523223,73.69459348,224.1166613,3.744011722,0.171233324,2457994.057,20170828.56,2102.394503,5.756042444,1.68416,655.4245472,3.148,5.65E-08,4.12E-08,0.000000174,0.00000642,0.00003621,0.000043321,0.000028965,0.000000048,3.29E-09,0.00017898,0.000040444,OMB,Otto Matic,21759,20353,42112,1056,0,0,0,0.48,0,0,0,0,0
a0015920,2015920, 15920 (1997 UB25),15920,0,0,N,N,14.4,0,3082.00,31.00,0,0,0,3643.72,0,0,0,0,0,0,0,0,0,0,621.35,JPL 16,2457200.5,57200,20150627,J2000,0.216967412,2.20369933,1.72556839,4.052942542,262.3571341,75.17609285,187.872768,2.68183027,0.30128365,2457771.813,20170118.31,1194.887276,3.271423068,0.72173,280.8756641,3.629,5.19E-08,9.62E-09,0.000000116,0.00000518,0.000076675,0.000077537,0.000011463,1.17E-08,1.97E-09,0.000039072,0.00000782,MBA,Otto Matic,11157,31007,42164,941,0,0,0,0.52,0,0,0,0,0
a0015951,2015951, 15951 (1998 BB2),15951,0,0,N,N,12.1,0,16330.00,120.00,0,0,0,17091.45,0,0.0541,0,0,0,0,0,0,0,0,467.20,JPL 15,2457200.5,57200,20150627,J2000,0.127067201,3.130289206,2.732532119,17.69747453,102.0890867,159.2948797,282.5374089,3.528046293,0.177962041,2457635.776,20160904.28,2022.903298,5.538407386,1.72281,670.4659677,3.128,6.41E-08,3.69E-08,0.000000197,0.00000784,0.000021348,0.00003709,0.000033654,4.16E-08,3.15E-09,0.00019215,0.000035768,MBA,Otto Matic,9906,32221,42127,972,0,0,0,0.51,0,0,0,0,0
a0015967,2015967, 15967 Clairearmstrong (1998 DN20),15967,Clairearmstrong,0,N,N,12.8,0,14430.00,160.00,0,0,0,14327.73,0,0.1194,5.897,0,0,0,0,0,0,0,911.11,JPL 19,2457200.5,57200,20150627,J2000,0.287327797,2.638870932,1.880649961,12.21937649,123.5284259,273.379734,125.8119225,3.397091903,0.229920053,2456653.301,20131226.8,1565.761646,4.286821756,0.934599,363.7178928,3.305,5.76E-08,2.06E-08,0.000000155,0.00000665,0.000028783,0.000031365,0.000012287,2.66E-08,2.70E-09,0.000051677,0.000018362,MBA,Otto Matic,12016,30153,42169,1110,0,0,0,0.5,0,0,0,0,0
a0016037,2016037, 16037 Sheehan (1999 GX8),16037,Sheehan,0,N,N,12.9,0,14299.00,130.00,0,0,0,15101.86,0,0.0338,0,0,0,0,0,0,0,0,750.09,JPL 10,2457200.5,57200,20150627,J2000,0.051922703,3.228940661,3.061285332,15.28130934,187.2534431,99.03725027,219.8952587,3.396595989,0.169868941,2458025.281,20170928.78,2119.280893,5.802274862,2.0949,815.272233,3.129,5.55E-08,3.77E-08,0.000000178,0.00000678,0.000023493,0.000074371,0.000071839,3.97E-08,2.98E-09,0.00042776,0.000037138,OMB,Otto Matic,11936,30093,42029,951,0,0,0,0.53,0,0,0,0,0
